gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	locus_tag
phage_comp_26_cycle_1_CDS_0014	7388	7483	+	phage_comp_26_cycle_1	-0.0684175768637932	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0014
phage_comp_26_cycle_1_CDS_0015	7549	7848	+	phage_comp_26_cycle_1	-3132.338107532973	93	76.0	0.431	1.812e-18	NC_028826_p5	PHANOTATE	CDS	#ffdf59	endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0015
phage_comp_26_cycle_1_CDS_0016	7811	8629	+	phage_comp_26_cycle_1	-6711586.6577365445	62	171.0	0.419	1.1450000000000001e-46	NC_028990_p38	PHANOTATE	CDS	#ffdf59	DNA helicase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0016
phage_comp_26_cycle_1_CDS_0017	8604	9164	+	phage_comp_26_cycle_1	-28939.88695257967	11354	187.0	0.803	3.3650000000000004e-57	MG029509_p47	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0017
phage_comp_26_cycle_1_CDS_0018	9161	9601	+	phage_comp_26_cycle_1	-3546.9266951676946	36	71.0	0.324	5.078e-16	p23176 VI_04007	PHANOTATE	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0018
phage_comp_26_cycle_1_CDS_0019	9598	9690	+	phage_comp_26_cycle_1	-0.8443623869568461	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0019
phage_comp_26_cycle_1_CDS_0020	9731	9829	+	phage_comp_26_cycle_1	-0.8145835662546147	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0020
phage_comp_26_cycle_1_CDS_0021	9845	10210	+	phage_comp_26_cycle_1	-235.71244117041792	144	89.0	0.423	4.517e-23	p226223 VI_00940	PHANOTATE	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0021
phage_comp_26_cycle_1_CDS_0022	10321	10905	+	phage_comp_26_cycle_1	-308.00768984449746	83	69.0	0.392	1.821e-15	p403642 VI_03420	PHANOTATE	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0022
phage_comp_26_cycle_1_CDS_0023	10908	11690	+	phage_comp_26_cycle_1	-395928265.7478276	1569	334.0	0.65	1.487e-105	p207769 VI_04062	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0023
phage_comp_26_cycle_1_CDS_0024	11703	11978	+	phage_comp_26_cycle_1	-492.05804856150354	15396	107.0	0.776	5.211e-28	NC_024369_p1	PHANOTATE	CDS	#ffdf59	ParB-like partition nuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0024
phage_comp_26_cycle_1_CDS_0025	11923	12954	+	phage_comp_26_cycle_1	-3180729.690183197	498	401.0	0.665	1.0449999999999999e-125	p48104 VI_12205	PHANOTATE	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0025
phage_comp_26_cycle_1_CDS_0026	12932	14281	+	phage_comp_26_cycle_1	-7831289544.287991	38038	219.0	0.404	1.8630000000000002e-63	p296574 VI_12320	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0026
phage_comp_26_cycle_1_CDS_0027	14501	14400	-	phage_comp_26_cycle_1	-1.4564121112448607	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0027
phage_comp_26_cycle_1_CDS_0028	14481	14696	+	phage_comp_26_cycle_1	-227.90418947498688	3782	123.0	0.864	8.098e-36	p149270 VI_05209	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0028
phage_comp_26_cycle_1_CDS_0029	14750	16339	+	phage_comp_26_cycle_1	-2.6833254751454148e+16	2699	349.0	0.51	2.4100000000000002e-108	p400353 VI_01755	PHANOTATE	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0029
phage_comp_26_cycle_1_CDS_0030	16311	16478	+	phage_comp_26_cycle_1	-27.489526825561324	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0030
phage_comp_26_cycle_1_CDS_0031	16450	16674	+	phage_comp_26_cycle_1	-107.28910371520604	2655	44.0	0.412	3.75e-08	p346156 VI_04054	PHANOTATE	CDS	#fea328	excisionase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0031
phage_comp_26_cycle_1_CDS_0032	16776	17339	+	phage_comp_26_cycle_1	-663202.0747718869	11900	144.0	0.477	5.968e-40	p51539 VI_01234	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0032
phage_comp_26_cycle_1_CDS_0033	17414	17692	+	phage_comp_26_cycle_1	-89.52220636438662	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0033
phage_comp_26_cycle_1_CDS_0034	17773	18042	+	phage_comp_26_cycle_1	-174.7241429021276	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0034
phage_comp_26_cycle_1_CDS_0035	18255	18103	-	phage_comp_26_cycle_1	-0.0691216361236217	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0035
phage_comp_26_cycle_1_CDS_0036	18298	18390	+	phage_comp_26_cycle_1	-0.1961753896607327	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0036
phage_comp_26_cycle_1_CDS_0037	18446	19270	+	phage_comp_26_cycle_1	-64850.83226840154	293	147.0	0.389	4.756e-41	p21813 VI_04201	PHANOTATE	CDS	#ff59f5	ABC transporter	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0037
phage_comp_26_cycle_1_CDS_0038	19263	19967	+	phage_comp_26_cycle_1	-159.8862807022018	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0038
phage_comp_26_cycle_1_CDS_0039	20106	20222	+	phage_comp_26_cycle_1	-0.1190252362769214	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0039
phage_comp_26_cycle_1_CDS_0040	20246	21526	+	phage_comp_26_cycle_1	-651943475.9159365	12	382.0	0.533	6.5e-119	p213127 VI_06558	PHANOTATE	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0040
phage_comp_26_cycle_1_CDS_0041	21489	22211	+	phage_comp_26_cycle_1	-7897595.54805021	94	237.0	0.532	2.1730000000000003e-72	p350580 VI_04431	PHANOTATE	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0041
phage_comp_26_cycle_1_CDS_0042	22225	23391	+	phage_comp_26_cycle_1	-5215234129062.259	10	205.0	0.337	1.7170000000000002e-58	p205037 VI_04338	PHANOTATE	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0042
phage_comp_26_cycle_1_CDS_0043	23403	23678	+	phage_comp_26_cycle_1	-1685.5991862663725	40	62.0	0.38	7.998e-14	KY653124_p48	PHANOTATE	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0043
phage_comp_26_cycle_1_CDS_0044	23678	24019	+	phage_comp_26_cycle_1	-3573.106121515512	25	67.0	0.368	1.67e-15	p259995 VI_06031	PHANOTATE	CDS	#35d7ff	head closure Hc1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0044
phage_comp_26_cycle_1_CDS_0045	24007	24384	+	phage_comp_26_cycle_1	-4979.913851550359	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0045
phage_comp_26_cycle_1_CDS_0046	24377	24697	+	phage_comp_26_cycle_1	-335.2321555190151	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0046
phage_comp_26_cycle_1_CDS_0047	24697	25293	+	phage_comp_26_cycle_1	-627318.5751126262	88	106.0	0.329	4.175e-26	p59492 VI_05469	PHANOTATE	CDS	#07e9a2	major tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0047
phage_comp_26_cycle_1_CDS_0048	25307	25534	+	phage_comp_26_cycle_1	-3064.016935568633	709	73.0	0.537	1.111e-17	NC_009552_p14	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0048
phage_comp_26_cycle_1_CDS_0049	25512	25652	+	phage_comp_26_cycle_1	-4.710918206223568	709	39.0	0.578	8.503e-06	NC_009552_p14	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0049
phage_comp_26_cycle_1_CDS_0050	25669	25779	+	phage_comp_26_cycle_1	-12.087897302368042	3033	47.0	0.776	7.631e-10	NC_008376_p30	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0050
phage_comp_26_cycle_1_CDS_0051	25794	25895	+	phage_comp_26_cycle_1	-2.6844967594007696	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0051
phage_comp_26_cycle_1_CDS_0052	25935	26030	+	phage_comp_26_cycle_1	-54.84468753475287	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0052
phage_comp_26_cycle_1_CDS_0053	26024	26146	+	phage_comp_26_cycle_1	-0.0709964797030327	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0053
phage_comp_26_cycle_1_CDS_0054	26291	26518	+	phage_comp_26_cycle_1	-76.33940076413613	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0054
phage_comp_26_cycle_1_CDS_0055	26506	26685	+	phage_comp_26_cycle_1	-6.814404915032408	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0055
phage_comp_26_cycle_1_CDS_0056	26736	26927	+	phage_comp_26_cycle_1	-24.074369181873955	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0056
phage_comp_26_cycle_1_CDS_0057	26914	27051	+	phage_comp_26_cycle_1	-6.668185744836047	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0057
phage_comp_26_cycle_1_CDS_0058	27158	27355	+	phage_comp_26_cycle_1	-364.8102628434108	5755	116.0	0.869	1.1350000000000001e-28	p325579 VI_04535	PHANOTATE	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0058
phage_comp_26_cycle_1_CDS_0059	27414	29879	+	phage_comp_26_cycle_1	-7.362568613099146e+16	5755	376.0	0.556	1.281e-116	p325579 VI_04535	PHANOTATE	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0059
phage_comp_26_cycle_1_CDS_0060	29895	30518	+	phage_comp_26_cycle_1	-12021891.176297402	33	51.0	0.284	8.57e-09	p120183 VI_00035	PHANOTATE	CDS	#07e9a2	distal tail protein Dit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0060
phage_comp_26_cycle_1_CDS_0061	30515	31333	+	phage_comp_26_cycle_1	-112832372.42024696	3558	198.0	0.459	4.529e-56	p244753 VI_00900	PHANOTATE	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0061
phage_comp_26_cycle_1_CDS_0062	31269	32135	+	phage_comp_26_cycle_1	-36711020.37148793	3558	86.0	0.408	4.247e-19	p244753 VI_00900	PHANOTATE	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0062
phage_comp_26_cycle_1_CDS_0063	32280	33668	+	phage_comp_26_cycle_1	-209107303323.53375	372	108.0	0.192	4.786e-25	NC_029121_p108	PHANOTATE	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0063
phage_comp_26_cycle_1_CDS_0064	33634	33921	+	phage_comp_26_cycle_1	-30.476768716727207	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0064
phage_comp_26_cycle_1_CDS_0065	33935	34342	+	phage_comp_26_cycle_1	-13257.695390348625	199	116.0	0.518	1.035e-31	p36952 VI_00613	PHANOTATE	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0065
phage_comp_26_cycle_1_CDS_0066	34343	35008	+	phage_comp_26_cycle_1	-10540693.177828424	670	120.0	0.443	1.6960000000000001e-31	NC_021860_p21	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0066
phage_comp_26_cycle_1_CDS_0067	34995	35162	+	phage_comp_26_cycle_1	-39.09902478709561	7698	53.0	0.533	3.331e-09	MG925345_p24	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0067
phage_comp_26_cycle_1_CDS_0068	35343	35744	+	phage_comp_26_cycle_1	-431.3184784382211	2308	144.0	0.535	1.1279999999999999e-41	p149266 VI_05209	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0068
phage_comp_26_cycle_1_CDS_0069	35737	35913	+	phage_comp_26_cycle_1	-10.640420422462022	2996	50.0	0.51	1.221e-10	p354632 VI_04025	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0069
phage_comp_26_cycle_1_CDS_0070	35955	36191	+	phage_comp_26_cycle_1	-37.7637030900314	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0070
phage_comp_26_cycle_1_CDS_0071	36161	37207	+	phage_comp_26_cycle_1	-104920226.5032278	95	269.0	0.474	4.382e-80	p77578 VI_00064	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0071
phage_comp_26_cycle_1_CDS_0072	37330	37959	+	phage_comp_26_cycle_1	-2369.199764627296	95	245.0	0.628	9.930000000000001e-72	p77578 VI_00064	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0072
phage_comp_26_cycle_1_CDS_0073	37973	38800	+	phage_comp_26_cycle_1	-157938.60094315233	95	120.0	0.408	7.628e-30	p77578 VI_00064	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0073
phage_comp_26_cycle_1_CDS_0074	38893	39033	+	phage_comp_26_cycle_1	-13.089839897738784	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0074
phage_comp_26_cycle_1_CDS_0075	39146	39295	+	phage_comp_26_cycle_1	-9.460818865379235	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0075
phage_comp_26_cycle_1_CDS_0076	39436	39326	-	phage_comp_26_cycle_1	-0.1013611113080878	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0076
phage_comp_26_cycle_1_CDS_0077	39688	39837	+	phage_comp_26_cycle_1	-5.192746980701768	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_26_cycle_1_CDS_0077
